שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,26-04-1936,24.8,11.5
בית ג'מל מאוישת                                   ,7150,27-04-1936,24.8,-
בית ג'מל מאוישת                                   ,7150,28-04-1936,23.3,13.3
בית ג'מל מאוישת                                   ,7150,29-04-1936,21.1,13.1
בית ג'מל מאוישת                                   ,7150,30-04-1936,24.1,13.7
בית ג'מל מאוישת                                   ,7150,01-05-1936,25.9,12.9
בית ג'מל מאוישת                                   ,7150,02-05-1936,29.1,14.3
בית ג'מל מאוישת                                   ,7150,03-05-1936,29.4,-
בית ג'מל מאוישת                                   ,7150,04-05-1936,34.1,-
בית ג'מל מאוישת                                   ,7150,05-05-1936,-,17.7
בית ג'מל מאוישת                                   ,7150,06-05-1936,25.9,13.4
בית ג'מל מאוישת                                   ,7150,07-05-1936,26.3,-
בית ג'מל מאוישת                                   ,7150,08-05-1936,27.4,13.7
בית ג'מל מאוישת                                   ,7150,09-05-1936,33.2,-
בית ג'מל מאוישת                                   ,7150,10-05-1936,32.7,-
בית ג'מל מאוישת                                   ,7150,11-05-1936,34.4,18.0
בית ג'מל מאוישת                                   ,7150,12-05-1936,33.2,-
בית ג'מל מאוישת                                   ,7150,13-05-1936,29.3,16.3
בית ג'מל מאוישת                                   ,7150,14-05-1936,-,16.5
בית ג'מל מאוישת                                   ,7150,15-05-1936,28.7,15.6
בית ג'מל מאוישת                                   ,7150,16-05-1936,23.1,15.7
בית ג'מל מאוישת                                   ,7150,17-05-1936,25.3,14.4
בית ג'מל מאוישת                                   ,7150,18-05-1936,28.8,15.8
בית ג'מל מאוישת                                   ,7150,19-05-1936,28.6,-
בית ג'מל מאוישת                                   ,7150,20-05-1936,25.3,16.1
בית ג'מל מאוישת                                   ,7150,21-05-1936,26.7,15.5
בית ג'מל מאוישת                                   ,7150,22-05-1936,29.2,15.6
בית ג'מל מאוישת                                   ,7150,23-05-1936,32.7,15.8
בית ג'מל מאוישת                                   ,7150,24-05-1936,37.7,-
בית ג'מל מאוישת                                   ,7150,25-05-1936,31.8,17.5
בית ג'מל מאוישת                                   ,7150,26-05-1936,28.6,18.4
בית ג'מל מאוישת                                   ,7150,27-05-1936,26.6,16.5
בית ג'מל מאוישת                                   ,7150,28-05-1936,33.8,-
בית ג'מל מאוישת                                   ,7150,29-05-1936,-,-
בית ג'מל מאוישת                                   ,7150,30-05-1936,23.5,15.5
בית ג'מל מאוישת                                   ,7150,31-05-1936,26.5,16.1
בית ג'מל מאוישת                                   ,7150,01-06-1936,27.6,15.7
בית ג'מל מאוישת                                   ,7150,02-06-1936,29.4,16.2
בית ג'מל מאוישת                                   ,7150,03-06-1936,28.9,17.8
בית ג'מל מאוישת                                   ,7150,04-06-1936,23.9,17.2
בית ג'מל מאוישת                                   ,7150,05-06-1936,26.4,17.4
בית ג'מל מאוישת                                   ,7150,06-06-1936,29.9,17.6
בית ג'מל מאוישת                                   ,7150,07-06-1936,31.1,-
בית ג'מל מאוישת                                   ,7150,08-06-1936,25.3,17.8
בית ג'מל מאוישת                                   ,7150,09-06-1936,26.6,16.6
בית ג'מל מאוישת                                   ,7150,10-06-1936,28.4,15.6
בית ג'מל מאוישת                                   ,7150,11-06-1936,37.3,19.2
בית ג'מל מאוישת                                   ,7150,12-06-1936,31.1,20.6
בית ג'מל מאוישת                                   ,7150,13-06-1936,29.1,17.5
בית ג'מל מאוישת                                   ,7150,14-06-1936,28.6,16.5
בית ג'מל מאוישת                                   ,7150,15-06-1936,28.2,17.0
בית ג'מל מאוישת                                   ,7150,16-06-1936,28.3,17.6
בית ג'מל מאוישת                                   ,7150,17-06-1936,28.4,17.2
בית ג'מל מאוישת                                   ,7150,18-06-1936,28.1,17.2
בית ג'מל מאוישת                                   ,7150,19-06-1936,28.4,17.4
בית ג'מל מאוישת                                   ,7150,20-06-1936,30.2,18.6
בית ג'מל מאוישת                                   ,7150,21-06-1936,32.3,19.4
בית ג'מל מאוישת                                   ,7150,22-06-1936,32.3,19.7
בית ג'מל מאוישת                                   ,7150,23-06-1936,30.4,18.7
בית ג'מל מאוישת                                   ,7150,24-06-1936,30.4,18.5
בית ג'מל מאוישת                                   ,7150,25-06-1936,32.1,20.0
בית ג'מל מאוישת                                   ,7150,26-06-1936,32.4,19.3
בית ג'מל מאוישת                                   ,7150,27-06-1936,32.2,-
בית ג'מל מאוישת                                   ,7150,28-06-1936,31.2,19.0
בית ג'מל מאוישת                                   ,7150,29-06-1936,31.1,19.5
בית ג'מל מאוישת                                   ,7150,30-06-1936,30.8,-
בית ג'מל מאוישת                                   ,7150,01-07-1936,29.3,19.2
בית ג'מל מאוישת                                   ,7150,02-07-1936,30.3,19.5
בית ג'מל מאוישת                                   ,7150,03-07-1936,30.4,19.3
בית ג'מל מאוישת                                   ,7150,04-07-1936,31.5,19.6
בית ג'מל מאוישת                                   ,7150,05-07-1936,33.3,21.6
בית ג'מל מאוישת                                   ,7150,06-07-1936,34.2,-
בית ג'מל מאוישת                                   ,7150,07-07-1936,28.6,20.0
בית ג'מל מאוישת                                   ,7150,08-07-1936,28.7,20.2
בית ג'מל מאוישת                                   ,7150,09-07-1936,30.6,20.4
בית ג'מל מאוישת                                   ,7150,10-07-1936,31.1,21.0
בית ג'מל מאוישת                                   ,7150,11-07-1936,32.0,21.9
בית ג'מל מאוישת                                   ,7150,12-07-1936,34.4,23.0
בית ג'מל מאוישת                                   ,7150,13-07-1936,34.2,-
בית ג'מל מאוישת                                   ,7150,14-07-1936,36.0,23.2
בית ג'מל מאוישת                                   ,7150,15-07-1936,34.2,-
בית ג'מל מאוישת                                   ,7150,16-07-1936,34.8,21.1
בית ג'מל מאוישת                                   ,7150,17-07-1936,34.2,20.5
בית ג'מל מאוישת                                   ,7150,18-07-1936,32.1,21.5
בית ג'מל מאוישת                                   ,7150,19-07-1936,34.0,21.4
בית ג'מל מאוישת                                   ,7150,20-07-1936,33.9,-
בית ג'מל מאוישת                                   ,7150,21-07-1936,32.9,21.7
בית ג'מל מאוישת                                   ,7150,22-07-1936,33.5,21.2
בית ג'מל מאוישת                                   ,7150,23-07-1936,34.8,22.6
בית ג'מל מאוישת                                   ,7150,24-07-1936,35.4,23.1
בית ג'מל מאוישת                                   ,7150,25-07-1936,35.3,23.1
בית ג'מל מאוישת                                   ,7150,26-07-1936,34.5,22.3
בית ג'מל מאוישת                                   ,7150,27-07-1936,30.8,22.2
בית ג'מל מאוישת                                   ,7150,28-07-1936,31.0,21.0
בית ג'מל מאוישת                                   ,7150,29-07-1936,33.4,21.5
בית ג'מל מאוישת                                   ,7150,30-07-1936,35.2,22.3
בית ג'מל מאוישת                                   ,7150,31-07-1936,35.6,23.5
בית ג'מל מאוישת                                   ,7150,01-08-1936,37.0,-
בית ג'מל מאוישת                                   ,7150,02-08-1936,35.2,-
בית ג'מל מאוישת                                   ,7150,03-08-1936,33.9,22.5
בית ג'מל מאוישת                                   ,7150,04-08-1936,32.0,22.5
בית ג'מל מאוישת                                   ,7150,05-08-1936,31.2,21.7
בית ג'מל מאוישת                                   ,7150,06-08-1936,30.5,21.2
בית ג'מל מאוישת                                   ,7150,07-08-1936,31.8,22.3
בית ג'מל מאוישת                                   ,7150,08-08-1936,32.1,23.3
בית ג'מל מאוישת                                   ,7150,09-08-1936,34.3,23.7
