שם תחנה,מספר תחנה,תאריך,טמפרטורת מקסימום(C°),טמפרטורת מינימום(C°)
בית ג'מל מאוישת                                   ,7150,02-02-1991,13.9,7.6
בית ג'מל מאוישת                                   ,7150,03-02-1991,10.1,6.7
בית ג'מל מאוישת                                   ,7150,04-02-1991,12.6,5.9
בית ג'מל מאוישת                                   ,7150,05-02-1991,15.5,6.0
בית ג'מל מאוישת                                   ,7150,06-02-1991,17.1,9.4
בית ג'מל מאוישת                                   ,7150,07-02-1991,11.8,8.5
בית ג'מל מאוישת                                   ,7150,08-02-1991,13.6,7.0
בית ג'מל מאוישת                                   ,7150,09-02-1991,14.4,8.1
בית ג'מל מאוישת                                   ,7150,10-02-1991,17.2,7.3
בית ג'מל מאוישת                                   ,7150,11-02-1991,16.8,7.5
בית ג'מל מאוישת                                   ,7150,12-02-1991,19.6,8.3
בית ג'מל מאוישת                                   ,7150,13-02-1991,20.1,12.5
בית ג'מל מאוישת                                   ,7150,14-02-1991,20.1,9.3
בית ג'מל מאוישת                                   ,7150,15-02-1991,24.5,12.0
בית ג'מל מאוישת                                   ,7150,16-02-1991,20.9,14.0
בית ג'מל מאוישת                                   ,7150,17-02-1991,16.6,9.9
בית ג'מל מאוישת                                   ,7150,18-02-1991,19.3,8.9
בית ג'מל מאוישת                                   ,7150,19-02-1991,19.0,9.3
בית ג'מל מאוישת                                   ,7150,20-02-1991,18.8,9.0
בית ג'מל מאוישת                                   ,7150,21-02-1991,20.3,9.1
בית ג'מל מאוישת                                   ,7150,22-02-1991,28.3,12.3
בית ג'מל מאוישת                                   ,7150,23-02-1991,18.4,11.1
בית ג'מל מאוישת                                   ,7150,24-02-1991,21.0,11.9
בית ג'מל מאוישת                                   ,7150,25-02-1991,17.0,11.5
בית ג'מל מאוישת                                   ,7150,26-02-1991,15.6,10.4
בית ג'מל מאוישת                                   ,7150,27-02-1991,15.1,9.0
בית ג'מל מאוישת                                   ,7150,28-02-1991,15.1,9.0
בית ג'מל מאוישת                                   ,7150,01-03-1991,17.7,7.8
בית ג'מל מאוישת                                   ,7150,02-03-1991,16.4,10.4
בית ג'מל מאוישת                                   ,7150,03-03-1991,19.9,8.8
בית ג'מל מאוישת                                   ,7150,04-03-1991,18.6,8.9
בית ג'מל מאוישת                                   ,7150,05-03-1991,12.7,7.9
בית ג'מל מאוישת                                   ,7150,06-03-1991,12.6,6.5
בית ג'מל מאוישת                                   ,7150,07-03-1991,14.8,8.9
בית ג'מל מאוישת                                   ,7150,08-03-1991,16.9,10.0
בית ג'מל מאוישת                                   ,7150,09-03-1991,17.3,10.4
בית ג'מל מאוישת                                   ,7150,10-03-1991,22.2,10.0
בית ג'מל מאוישת                                   ,7150,11-03-1991,23.6,14.3
בית ג'מל מאוישת                                   ,7150,12-03-1991,18.0,10.7
בית ג'מל מאוישת                                   ,7150,13-03-1991,17.6,10.5
בית ג'מל מאוישת                                   ,7150,14-03-1991,18.3,10.3
בית ג'מל מאוישת                                   ,7150,15-03-1991,19.6,9.4
בית ג'מל מאוישת                                   ,7150,16-03-1991,25.5,14.0
בית ג'מל מאוישת                                   ,7150,17-03-1991,30.1,19.4
בית ג'מל מאוישת                                   ,7150,18-03-1991,25.0,15.0
בית ג'מל מאוישת                                   ,7150,19-03-1991,21.0,12.8
בית ג'מל מאוישת                                   ,7150,20-03-1991,27.0,12.6
בית ג'מל מאוישת                                   ,7150,21-03-1991,24.4,16.3
בית ג'מל מאוישת                                   ,7150,22-03-1991,21.2,12.9
בית ג'מל מאוישת                                   ,7150,23-03-1991,15.0,11.4
בית ג'מל מאוישת                                   ,7150,24-03-1991,15.2,12.0
בית ג'מל מאוישת                                   ,7150,25-03-1991,20.8,11.1
בית ג'מל מאוישת                                   ,7150,26-03-1991,22.2,11.5
בית ג'מל מאוישת                                   ,7150,27-03-1991,24.2,12.5
בית ג'מל מאוישת                                   ,7150,28-03-1991,29.5,14.2
בית ג'מל מאוישת                                   ,7150,29-03-1991,31.2,21.0
בית ג'מל מאוישת                                   ,7150,30-03-1991,23.2,15.5
בית ג'מל מאוישת                                   ,7150,31-03-1991,22.0,12.1
בית ג'מל מאוישת                                   ,7150,01-04-1991,27.1,12.4
בית ג'מל מאוישת                                   ,7150,02-04-1991,30.8,21.0
בית ג'מל מאוישת                                   ,7150,03-04-1991,22.3,14.8
בית ג'מל מאוישת                                   ,7150,04-04-1991,19.6,12.9
בית ג'מל מאוישת                                   ,7150,05-04-1991,19.4,12.0
בית ג'מל מאוישת                                   ,7150,06-04-1991,21.6,10.4
בית ג'מל מאוישת                                   ,7150,07-04-1991,26.7,12.1
בית ג'מל מאוישת                                   ,7150,08-04-1991,20.2,13.4
בית ג'מל מאוישת                                   ,7150,09-04-1991,17.1,10.6
בית ג'מל מאוישת                                   ,7150,10-04-1991,18.0,10.9
בית ג'מל מאוישת                                   ,7150,11-04-1991,17.2,10.5
בית ג'מל מאוישת                                   ,7150,12-04-1991,19.5,11.3
בית ג'מל מאוישת                                   ,7150,13-04-1991,25.2,9.6
בית ג'מל מאוישת                                   ,7150,14-04-1991,32.2,17.0
בית ג'מל מאוישת                                   ,7150,15-04-1991,25.3,14.5
בית ג'מל מאוישת                                   ,7150,16-04-1991,19.1,13.4
בית ג'מל מאוישת                                   ,7150,17-04-1991,19.4,11.5
בית ג'מל מאוישת                                   ,7150,18-04-1991,24.1,9.5
בית ג'מל מאוישת                                   ,7150,19-04-1991,32.6,15.0
בית ג'מל מאוישת                                   ,7150,20-04-1991,35.1,18.3
בית ג'מל מאוישת                                   ,7150,21-04-1991,28.6,12.8
בית ג'מל מאוישת                                   ,7150,22-04-1991,35.0,12.8
בית ג'מל מאוישת                                   ,7150,23-04-1991,32.3,21.4
בית ג'מל מאוישת                                   ,7150,24-04-1991,29.5,16.8
בית ג'מל מאוישת                                   ,7150,25-04-1991,26.6,14.0
בית ג'מל מאוישת                                   ,7150,26-04-1991,26.6,13.5
בית ג'מל מאוישת                                   ,7150,27-04-1991,26.4,15.0
בית ג'מל מאוישת                                   ,7150,28-04-1991,31.8,16.2
בית ג'מל מאוישת                                   ,7150,29-04-1991,37.2,23.0
בית ג'מל מאוישת                                   ,7150,30-04-1991,31.1,15.6
בית ג'מל מאוישת                                   ,7150,01-05-1991,21.0,13.0
בית ג'מל מאוישת                                   ,7150,02-05-1991,21.5,12.0
בית ג'מל מאוישת                                   ,7150,03-05-1991,24.0,11.5
בית ג'מל מאוישת                                   ,7150,04-05-1991,26.3,11.9
בית ג'מל מאוישת                                   ,7150,05-05-1991,30.7,11.9
בית ג'מל מאוישת                                   ,7150,06-05-1991,31.6,15.8
בית ג'מל מאוישת                                   ,7150,07-05-1991,33.7,16.3
בית ג'מל מאוישת                                   ,7150,08-05-1991,38.3,19.8
בית ג'מל מאוישת                                   ,7150,09-05-1991,28.4,17.4
בית ג'מל מאוישת                                   ,7150,10-05-1991,31.2,15.8
בית ג'מל מאוישת                                   ,7150,11-05-1991,33.7,18.0
בית ג'מל מאוישת                                   ,7150,12-05-1991,34.7,22.5
בית ג'מל מאוישת                                   ,7150,13-05-1991,35.0,24.0
בית ג'מל מאוישת                                   ,7150,14-05-1991,34.0,23.4
בית ג'מל מאוישת                                   ,7150,15-05-1991,37.7,22.5
בית ג'מל מאוישת                                   ,7150,16-05-1991,32.6,16.6
בית ג'מל מאוישת                                   ,7150,17-05-1991,23.8,15.0
בית ג'מל מאוישת                                   ,7150,18-05-1991,25.3,13.4
בית ג'מל מאוישת                                   ,7150,19-05-1991,28.0,13.0
בית ג'מל מאוישת                                   ,7150,20-05-1991,30.4,16.1
בית ג'מל מאוישת                                   ,7150,21-05-1991,22.2,15.5
בית ג'מל מאוישת                                   ,7150,22-05-1991,19.7,14.3
